11.421  0.000 37.000 11.4167 6.3330 1 8331 8331 8.2996e-05 941 1 0 1 0 1339 0 115056 8228
11.4207  0.000 37.000 11.4162 6.3330 1 8331 8331 8.2996e-05 943 1 1 0 0 1335 0 113678 4235
11.4204  0.000 37.000 11.4160 6.3330 1 8331 8331 8.2996e-05 946 1 0 2 0 1333 0 114465 2363
11.4201  0.000 37.000 11.4157 6.3330 1 8331 8331 8.2996e-05 948 1 0 1 0 1339 0 113429 749
11.4198  0.000 37.000 11.4155 6.3330 1 8331 8331 8.2996e-05 950 1 0 0 0 1336 0 114478 152
11.4195  0.000 37.000 11.4151 6.3330 1 8331 8331 8.2996e-05 952 1 0 0 0 1332 0 111977 41
11.4192  0.000 37.000 11.4149 6.3330 1 8331 8331 8.2996e-05 954 1 0 3 0 1343 0 111377 35
11.4189  0.000 37.000 11.4147 6.3330 1 8331 8331 8.2996e-05 956 1 0 1 0 1333 0 111721 34
11.4186  0.000 37.000 11.4142 6.3330 1 8331 8331 8.2996e-05 958 1 0 1 0 1332 0 113678 33
11.4183  0.000 37.000 11.4141 6.3330 1 8331 8331 8.2996e-05 960 1 0 0 0 1339 0 113564 33

#S 3  ascan  ar 11.4242 11.4182  20 1
#D Mon Jun 25 14:47:49 2001
#T 1  (seconds)
#G0 0 0 0 0 0 1 0 0 0 0 0 0
#G1 1.54 1.54 1.54 90 90 90 4.07999 4.07999 4.07999 90 90 90 1 0 0 0 1 0 60 30 0 0 0 0 60 30 0 -90 0 0 1.54 1.54
#G2 0
#Q 
#P0 12.400001 0 180.00001 4.0000002 -0.55010339 1.5000001 1.500282 0.60000003
#P1 11.399935 9.8496436 1.7002125 -8.6951674 0.3000375 -50.000054 2.3239422 -7.10325
#P2 20.305712 -10.784205 -4.1402 -10.965815 7.6771499 9.4456249 17.7125 2.5999999
#P3 -0.53022499 -11.980862 -11.11885 -8.1843562 -58.704956 -1.6454437 -2.2 -3.2999999
#P4 -11 -10 -9.1 -9.7 0.08 0 0 89.241
#P5 0 29.999999 0 0 0 20.000001 0 -6.6999998
#P6 0 3.1974465 0 0 0 0 0 25.000001
#P7 12.5 0 0 0 36.999999 93.999998 0 -6.4479998
#P8 0.2 0.99999998 0.2 0.99999998 0 0 0 0
#P9 11.3943 0 -0.85899998 0 11.42125 0 0 0
#P10 93.1725 26.923 894.975 
#C Air Blank
#V0 102.06 88 1 4 1 1 1 1 0
#V1 9.98409 10.0493 0.000617981
#V2 21.8753 10.0493 1 0.00112383 0.000617981
#V3 0 0 0 0 0.628643 -0.0861253 -42.0129 4.31094
#V4 0 4 1
#V5 0 1000000000 0 8 3.1e-11 0 0
#V6 9.98409 1.24182 -0.743513 11.4211 0.06 1 0 -0.00706178
#V7 2 -0.00699967 -0.00739261
#V8 5.00001 20.4201 3
#V9 5.01495 34.2753 3
#V10 5.81351 -15.6032 0.806838 1000000000 1 nA X1 0.490842 0.344322 -0.0561661 -0.021978 1
#V11 0.1626 0 0.322981 1 0 0 0 0 0 0 0
#V12 1
#V13 0.00732601 1000000 1 0 -5.3e-09 25504.4 7.32601e-09
#V14 1.15018 100000000 1 0 0 1335.72 1.15018e-08
#V15 0.021978 100000 1 0 6.63e-08 0 2.1978e-07
#V16 -1.06716 0.105006 -0.046398 0.00732601 1.13553 0.021978 -0.002442 0.00732601
#V17 -0.0903541 -0.041514 -0.0561661 -0.23199 0.344322 0.251526 -0.295482 0.295482
#V18 -1.465 5 -0.913365 6.333
#V19 0 0 0 0 0 0 0 0
#V20 0.2 0.75 0.2 0.75 1.5 0.4 0 0
#V21 0.75 2.5 0.75 2.5 5 1.5 0 0
#V22 -1.8 1 2.6975 7.6975 0 0 0 0
#V23 1000000 0.0916499 0.947049 0 37808.2 1335.43 0 36002.5 1503 99.1998 100
#V24 11.3935 11.4169
#V25 0 0 100000 1000 1
#V26 1000 31.4 1.94936
#V27 100000 32.2 0.447214
#V28 10000000 32.2 0.447214
#V29 1000000000 61.6 0.894427
#V30 100000000000 2540.6 103.399
#N 18
#L ar    ay  dy  ar_enc  asrp  pd_range  pd_counts  pd_rate  pd_curent  Epoch  seconds  detector  harmonic  PIN  I00  Counter 6  I0  USAXS PD
11.42425  0.000 37.000 11.4198 6.3330 1 8915 8915 8.8836e-05 1076 1 1 0 0 1331 0 113288 33
11.42395  0.000 37.000 11.4196 6.3330 1 8915 8915 8.8836e-05 1078 1 0 0 0 1334 0 112093 32
11.42365  0.000 37.000 11.4191 6.3330 1 8915 8915 8.8836e-05 1080 1 0 1 0 1338 0 112892 33
11.42335  0.000 37.000 11.4189 6.3330 1 8915 8915 8.8836e-05 1082 1 0 0 0 1331 0 114212 35
11.42305  0.000 37.000 11.4186 6.3330 1 8915 8915 8.8836e-05 1085 1 0 3 0 1337 0 113714 44
11.42275  0.000 37.000 11.4184 6.3330 1 8915 8915 8.8836e-05 1087 1 0 0 0 1334 0 110782 82
11.42245  0.000 37.000 11.4180 6.3330 1 8915 8915 8.8836e-05 1088 1 0 2 0 1331 0 112234 297
11.42215  0.000 37.000 11.4178 6.3330 1 8915 8915 8.8836e-05 1090 1 0 1 0 1338 0 112143 933
11.42185  0.000 37.000 11.4176 6.3330 1 8915 8915 8.8836e-05 1093 1 0 2 0 1332 0 111336 2375
11.42155  0.000 37.000 11.4172 6.3330 1 8915 8915 8.8836e-05 1095 1 0 2 0 1335 0 110255 6611
11.42125  0.000 37.000 11.4169 6.3330 1 8915 8915 8.8836e-05 1097 1 0 1 0 1338 0 112073 9076
11.42095  0.000 37.000 11.4166 6.3330 1 8915 8915 8.8836e-05 1099 1 0 1 0 1333 0 113050 9724
11.42065  0.000 37.000 11.4161 6.3330 1 8915 8915 8.8836e-05 1101 1 0 1 0 1338 0 112934 5637
11.42035  0.000 37.000 11.4160 6.3330 1 8915 8915 8.8836e-05 1103 1 0 2 0 1335 0 113317 3685
11.42005  0.000 37.000 11.4157 6.3330 1 8915 8915 8.8836e-05 1105 1 0 0 0 1332 0 113155 1536
11.41975  0.000 37.000 11.4154 6.3330 1 8915 8915 8.8836e-05 1107 1 1 1 0 1338 0 112685 216
11.41945  0.000 37.000 11.4151 6.3330 1 8915 8915 8.8836e-05 1109 1 0 0 0 1331 0 110577 46
11.41915  0.000 37.000 11.4148 6.3330 1 8915 8915 8.8836e-05 1111 1 0 1 0 1335 0 111692 36
11.41885  0.000 37.000 11.4146 6.3330 1 8915 8915 8.8836e-05 1113 1 0 0 0 1336 0 114265 33
11.41855  0.000 37.000 11.4142 6.3330 1 8915 8915 8.8836e-05 1115 1 1 2 0 1331 0 113526 32
11.41825  0.000 37.000 11.4140 6.3330 1 8915 8915 8.8836e-05 1117 1 0 0 0 1338 0 114397 32
#C Mon Jun 25 14:56:55 2001.  do USAXS.mac.
#C Mon Jun 25 14:56:57 2001.  CENTER = 11.4213 for next scan.
#C Mon Jun 25 14:57:39 2001.  do USAXS.mac.
#C Mon Jun 25 14:57:41 2001.  CENTER = 11.4213 for next scan.
#C Mon Jun 25 14:58:27 2001.  USAXS upd2 FemtoPD dark current range 1 = 30.6 +/- 3.1305 c/s.
#C Mon Jun 25 14:58:36 2001.  USAXS upd2 FemtoPD dark current range 2 = 33 +/- 0 c/s.
#C Mon Jun 25 14:58:45 2001.  USAXS upd2 FemtoPD dark current range 3 = 33 +/- 0 c/s.
#C Mon Jun 25 14:58:54 2001.  USAXS upd2 FemtoPD dark current range 4 = 66.2 +/- 0.83666 c/s.
#C Mon Jun 25 14:59:03 2001.  USAXS upd2 FemtoPD dark current range 5 = 3096.8 +/- 14.4118 c/s.

#S 4  uascan  ar 11.4278 11.4213 1.4211 0.0002  37 360 0 125 1.2 150 5
#D Mon Jun 25 14:59:10 2001
#T 5  (seconds)
#G0 0 0 0 0 0 1 0 0 0 0 0 0
#G1 1.54 1.54 1.54 90 90 90 4.07999 4.07999 4.07999 90 90 90 1 0 0 0 1 0 60 30 0 0 0 0 60 30 0 -90 0 0 1.54 1.54
#G2 0
#Q 
#P0 12.400001 0 180.00001 4.0000002 -0.55010339 1.5000001 1.500282 0.60000003
#P1 11.399935 9.8496436 1.7002125 -8.6951674 0.3000375 -50.000054 2.3239422 -7.10325
#P2 20.305712 -10.784205 -4.1402 -10.965815 7.6771499 9.4456249 17.7125 2.5999999
#P3 -0.53022499 -11.980862 -11.11885 -8.1843562 -58.704956 -1.6454437 -2.2 -3.2999999
#P4 -11 -10 -9.1 -9.7 0.08 0 0 89.241
#P5 0 29.999999 0 0 0 20.000001 0 -6.6999998
#P6 0 3.1974465 0 0 0 0 0 25.000001
#P7 -12.5 0 0 0 36.999999 93.999998 0 -6.4479998
#P8 0.2 0.99999998 0.2 0.99999998 0 0 0 0
#P9 11.3943 0 -0.85899998 0 11.4211 0 0 0
#P10 93.1725 26.923 894.975 
#C Air Blank
#V0 102.047 88 1 4 1 1 1 1 0
#V1 9.98407 10.0493 0.000617981
#V2 21.8753 10.0493 1 0.00112383 0.000617981
#V3 0 0 0 0 0.618164 -0.0869873 -41.4695 4.60543
#V4 0 4 1
#V5 0 1000000000 0 8 3.1e-11 0 0
#V6 9.98407 1.24182 -0.743513 11.4212 0.06 1 0 -0.00704322
#V7 2 -0.00700864 -0.00739261
#V8 5.00001 20.4201 3
#V9 5.01495 34.2753 3
#V10 0.753393 14.1719 2.46154 1000000000 1 nA X1 0.212454 1.1453 0.813187 0.510379 1
#V11 0 0 1 0 0 0 0 0 0 0 0
#V12 0
#V13 0.01221 1000000 1 0 -5.3e-09 37808.2 1.221e-08
#V14 0.031746 100000000 1 0 0 1335.43 3.1746e-10
#V15 0.021978 100000 1 0 6.63e-08 0 2.1978e-07
#V16 -1.28694 0.046398 -0.0512821 0.00732601 0.031746 0.021978 0.00732601 -0.00732601
#V17 -0.0708181 -0.031746 -0.031746 -0.23199 -0.500611 1.19414 1.06716 0.647131
#V18 -1.4725 5 -0.913365 6.333
#V19 0 0 0 0 0 0 0 0
#V20 0.2 0.75 0.2 0.75 1.5 0.4 0 0
#V21 0.75 2.5 0.75 2.5 5 1.5 0 0
#V22 -1.8 1 2.6975 7.6975 0 0 0 0
#V23 1e+06 0.0808132 0.951799 0 128284 1333.8 0 43582.8 1607 112.368 100
#V24 11.3934 11.4167
#V25 0 4 100000 100000000000 1
#V26 1000 30.6 3.1305
#V27 100000 33 0
#V28 10000000 33 0
#V29 1000000000 66.2 0.83666
#V30 100000000000 3096.8 14.4118
#N 18
#L ar    ay  dy  ar_enc  asrp  pd_range  pd_counts  pd_rate  pd_curent  Epoch  seconds  detector  harmonic  PIN  I00  Counter 6  I0  USAXS PD
11.4278  0.015 37.040 11.4233 6.3330 5 5000000 1e+06 9.96903e-11 1765 5 0 6 0 6582 0 1.60333e+06 5e+06
11.42738  0.014 37.040 11.4228 6.3330 4 3653054 730611 7.30545e-09 1771 5 1 5 0 6606 0 1.58875e+06 3.65305e+06
11.42697  0.013 37.035 11.4225 6.3330 3 39554 7910.8 7.8778e-09 1778 5 1 3 0 6654 0 1.59027e+06 39554
